transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost
309,68,3394,27/11/2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
310,75,3213,21/10/2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
311,77,3260,7/3/2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
312,1,1015,4/12/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
313,81,2266,25/1/2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49
314,6,58,20/8/2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
315,40,3118,18/12/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
316,62,1414,1/8/2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
317,90,2202,19/6/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
318,32,2144,31/5/2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
319,65,1033,9/10/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
320,15,2157,20/6/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
321,36,1097,23/1/2017,False,Approved,Solex,Standard,low,medium,945.04,507.58
322,12,2757,19/4/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
323,67,87,8/11/2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
324,87,2049,11/10/2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
325,62,952,14/11/2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
326,55,1745,20/1/2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
327,1,40,9/5/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
328,98,372,17/10/2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
329,79,1627,11/8/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
330,1,444,15/11/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
331,61,217,23/5/2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
332,71,1656,2/8/2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
333,58,485,16/12/2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
334,86,2252,21/2/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
335,95,3103,1/11/2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
336,55,506,5/10/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
337,82,1615,30/10/2017,,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
338,32,1881,2/1/2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
339,65,2903,4/12/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
340,49,1274,16/12/2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
341,1,1443,27/8/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
342,24,2091,14/3/2017,False,Approved,Solex,Road,medium,large,1777.8,820.78
343,61,1478,11/3/2017,,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
344,7,1493,9/7/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
345,84,1614,21/3/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
346,48,476,19/7/2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
347,16,1777,12/4/2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
348,40,940,11/8/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
349,100,2930,20/10/2017,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
350,27,2354,26/10/2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
351,59,1582,15/6/2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58
352,34,416,19/6/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
353,18,1013,20/4/2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
354,83,533,14/11/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
355,82,968,22/3/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
356,88,727,9/7/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.10
357,77,1160,13/4/2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
358,6,3425,6/12/2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
359,10,1614,10/11/2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18
360,69,2140,26/4/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
361,15,2589,31/1/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
362,7,2920,22/9/2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
363,73,62,14/8/2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18
364,32,1112,13/9/2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
365,39,1995,3/5/2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
366,28,1965,22/8/2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
367,0,1614,10/3/2017,False,Approved,,,,,850.89,
368,25,366,24/1/2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
369,32,2682,29/7/2017,False,Approved,Giant Bicycles,Standard,high,medium,1179,707.40
370,78,2993,3/8/2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
371,44,1887,28/8/2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
372,56,1692,16/8/2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.90
373,1,1927,24/6/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
374,15,2567,7/3/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
375,17,3276,5/7/2017,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
376,0,1808,9/2/2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
377,7,2368,17/10/2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
378,53,470,27/10/2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
379,20,3270,3/3/2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
380,3,1683,20/8/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
381,14,880,18/9/2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
382,83,309,2/12/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
383,39,1698,28/11/2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
384,67,1434,28/8/2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
385,40,2712,14/5/2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
386,13,892,1/10/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
387,100,832,15/10/2017,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
388,35,1033,3/5/2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40
389,17,2834,15/2/2017,True,Approved,Solex,Standard,high,medium,1024.66,614.80
390,79,3015,4/1/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
391,86,3484,12/10/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
392,9,2775,19/3/2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.40
393,58,1208,30/8/2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.40
394,58,2109,29/6/2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
395,43,3195,12/10/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49
396,88,3366,27/6/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.10
397,15,2492,27/2/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
398,6,389,12/3/2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
399,83,1306,18/12/2017,,Approved,Solex,Touring,medium,large,2083.94,675.03
400,0,552,24/7/2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62
401,82,3009,5/5/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
402,88,2925,14/6/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.10
403,14,140,17/2/2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
404,67,209,14/9/2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
405,76,225,19/6/2017,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85
406,0,1595,17/4/2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
407,0,2559,14/6/2017,True,Approved,,,,,710.59,
408,18,769,11/12/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
409,23,1282,8/5/2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
410,82,2377,7/3/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
411,62,3355,30/12/2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
412,20,2350,11/5/2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
413,60,720,9/9/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
414,65,3249,2/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
415,76,2939,1/10/2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85
416,17,1035,3/11/2017,True,Approved,Solex,Standard,high,medium,1024.66,614.80
417,73,492,2/10/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
418,39,3100,10/12/2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
419,34,1586,19/4/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
420,97,31,25/5/2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.40
421,9,887,28/4/2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
422,11,3356,26/8/2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
423,82,2498,15/9/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
424,96,3415,3/3/2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
425,28,2828,6/9/2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13
426,39,3117,24/4/2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
427,70,2850,19/11/2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
428,62,2779,30/11/2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
429,84,683,15/12/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
430,21,2342,26/10/2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
431,7,3388,12/2/2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
432,79,1968,19/6/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
433,39,2923,17/12/2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
434,67,15,10/3/2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
435,4,2659,22/7/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
436,96,3417,26/9/2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77
437,13,1862,27/8/2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51
438,76,1670,17/4/2017,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85
439,33,2126,5/12/2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
440,54,2702,20/10/2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
441,93,125,25/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
442,63,750,24/4/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
443,52,359,25/1/2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
444,33,2820,10/9/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
445,65,850,25/11/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
446,50,3072,23/5/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
447,0,820,23/6/2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
448,4,919,28/9/2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
449,26,1250,31/3/2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
450,5,1655,1/5/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
451,29,1194,2/12/2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
452,80,234,20/3/2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
453,9,724,22/11/2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.40
454,9,1976,3/5/2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.40
455,24,193,16/8/2017,True,Approved,Solex,Road,medium,large,1777.8,820.78
456,84,1588,30/1/2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
457,100,290,10/10/2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
458,7,167,25/3/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
459,51,2821,29/4/2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
460,21,1201,7/8/2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
461,46,893,9/7/2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51
462,62,2794,5/9/2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
463,96,3166,14/7/2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77
464,81,1422,13/10/2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
465,31,3476,17/4/2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
466,13,505,24/6/2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51
467,59,1132,15/10/2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58
468,53,2363,2/11/2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
469,12,1816,11/10/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
470,18,73,30/4/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
471,18,647,21/1/2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45
472,2,1304,9/2/2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33
473,25,344,11/11/2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
474,18,1001,7/10/2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45
475,16,2724,10/8/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
476,21,1787,19/8/2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
477,73,367,12/2/2017,,Approved,Solex,Standard,medium,medium,1945.43,333.18
478,98,524,18/1/2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
479,69,479,8/9/2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
480,52,1782,17/4/2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
481,16,361,15/3/2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
482,17,1135,22/4/2017,False,Approved,Solex,Standard,high,medium,1024.66,614.80
483,59,1591,15/2/2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58
484,3,941,4/5/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
485,87,804,17/3/2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
486,25,2729,24/7/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
487,27,223,15/2/2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
488,10,1571,9/9/2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
489,82,2747,25/1/2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
490,11,506,12/4/2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
491,32,2676,10/12/2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
492,90,547,11/1/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
493,44,2623,3/12/2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
494,92,1509,16/11/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
495,21,479,9/8/2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74
496,0,661,8/11/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
497,62,1854,30/12/2017,True,Approved,Solex,Standard,high,medium,1024.66,614.80
498,72,125,29/5/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
499,22,1037,19/7/2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
500,79,1446,2/2/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
501,28,2810,25/7/2017,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
502,77,500,13/6/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
503,87,2468,7/8/2017,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
504,5,1785,10/3/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
505,66,2560,9/7/2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
506,66,1853,4/12/2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
507,71,3468,2/9/2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
508,91,3389,24/3/2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26
509,17,3015,28/7/2017,False,Approved,Solex,Standard,high,medium,1024.66,614.80
510,85,3073,23/4/2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
511,24,683,4/7/2017,True,Approved,Solex,Road,medium,large,1777.8,820.78
512,62,1020,2/10/2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
513,0,1052,29/11/2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
514,57,1679,2/1/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
515,53,3330,18/11/2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
516,43,1591,3/5/2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49
517,77,311,1/1/2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
518,84,1996,25/11/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
519,77,997,19/10/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
520,88,1276,21/9/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.10
521,92,693,18/2/2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
522,7,3013,26/1/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
523,84,2234,7/1/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
524,99,1171,10/2/2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89
525,37,1849,27/4/2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
526,20,827,2/4/2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
527,14,1499,27/8/2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
528,42,2233,4/5/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
529,6,103,3/6/2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
530,62,1202,31/3/2017,,Approved,Solex,Standard,medium,medium,478.16,298.72
531,22,1494,10/6/2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
532,77,1559,15/10/2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
533,57,3381,9/2/2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
534,14,1517,8/4/2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
535,30,776,28/10/2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89
536,36,1018,3/12/2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
537,4,3280,18/8/2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
538,74,1042,23/3/2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
539,38,1312,4/9/2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51
540,40,682,2/9/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
541,80,1499,13/4/2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
542,96,1555,8/7/2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
543,45,246,3/12/2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
544,0,2734,19/5/2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
